operateur,annee,filiere,consor,code_commune,libelle_commune,code_departement,id_filiere,consototale
Régie municipale d'électricité de l'Hospitalet Près L'Andorre,"2015",Electricité,"259.0","09139",L'Hospitalet-près-l'Andorre,"09","100","904.0"
Enedis,"2016",Electricité,"3089.18","09322",Ustou,"09","100","4659.0599999999995"
Enedis,"2016",Electricité,"247.99","09325",Vaychis,"09","100","247.99"
Enedis,"2016",Electricité,"1819.06","09329",Vernajoul,"09","100","2628.37"
Enedis,"2016",Electricité,"252.78","09330",Vernaux,"09","100","252.78"
RTE,"2015",Electricité,"0.0","09110",Encourtiech,"09","100","37286.26"
RTE,"2015",Electricité,"0.0","09225",Pamiers,"09","100","54188.28"
RTE,"2015",Electricité,"0.0","09240",Quié,"09","100","6088.5"
Enedis,"2016",Electricité,"2435.39","09331",Le Vernet,"09","100","3866.62"
Enedis,"2016",Electricité,"3649.91","09336",Villeneuve-d'Olmes,"09","100","5009.549999999999"
Enedis,"2016",Electricité,"2842.6","09339",Villeneuve-du-Paréage,"09","100","3274.93"
GRDF,"2015",Gaz,"883.0","09103",Crampagna,"09","200","883.0"
GRDF,"2015",Gaz,"2073.0","09119",Eycheil,"09","200","2073.0"
GRDF,"2015",Gaz,"7276.0","09207",Montgaillard,"09","200","7276.0"
GRDF,"2015",Gaz,"41857.0","09261",Saint-Girons,"09","200","47585.0"
GRDF,"2015",Gaz,"7216.0","09268",Saint-Lizier,"09","200","18945.0"
GRDF,"2015",Gaz,"6287.0","09289",Lorp-Sentaraille,"09","200","8504.0"
GRDF,"2015",Gaz,"2151.0","09336",Villeneuve-d'Olmes,"09","200","11157.0"
Régie d'électricité de Saint-Quirc,"2011",Electricité,"660.63","09170",Lissac,"09","100","699.17"
Régie municipale d'électricité d'Arignac,"2011",Electricité,"1980.0","09015",Arignac,"09","100","2618.0"
Régie municipale d'électricité de Dalou,"2011",Electricité,"1744.0","09104",Dalou,"09","100","1892.0"
Régie municipale d'électricité de Quie,"2011",Electricité,"995.0","09240",Quié,"09","100","1101.0"
Régie municipale d'électricité de Tarascon sur Ariège,"2011",Electricité,"7818.0","09306",Tarascon-sur-Ariège,"09","100","16901.0"
GRDF,"2011",Gaz,"17739.0","09160",Lavelanet,"09","200","22344.0"
GRDF,"2011",Gaz,"1181.0","09206",Montferrier,"09","200","31482.0"
GRDF,"2011",Gaz,"42294.0","09261",Saint-Girons,"09","200","47899.0"
GRDF,"2011",Gaz,"5336.0","09312",La Tour-du-Crieu,"09","200","5336.0"
TIGF,"2012",Gaz,"0.0","09119",Eycheil,"09","200","102359.4"
TIGF,"2012",Gaz,"0.0","09282",Saverdun,"09","200","11466.85"
GRDF,"2011",Gaz,"824.0","09103",Crampagna,"09","200","824.0"
GRDF,"2011",Gaz,"2044.0","09119",Eycheil,"09","200","2044.0"
GRDF,"2011",Gaz,"1453.0","09209",Montjoie-en-Couserans,"09","200","1453.0"
GRDF,"2011",Gaz,"1056.0","09305",Tabre,"09","200","1056.0"
GRDF,"2011",Gaz,"2686.0","09329",Vernajoul,"09","200","2686.0"
Régie d'électricité de Saint-Quirc,"2014",Electricité,"573.88","09076",Canté,"09","100","622.11"
Régie d'électricité de Saint-Quirc,"2014",Electricité,"749.06","09275",Saint-Quirc,"09","100","850.9399999999999"
Régie municipale d'électricité de l'Hospitalet Près L'Andorre,"2014",Electricité,"316.0","09139",L'Hospitalet-près-l'Andorre,"09","100","821.0"
Régie municipale d'électricité de Merens les Vals,"2014",Electricité,"767.0","09189",Mérens-les-Vals,"09","100","1013.0"
Régie municipale d'électricité de Saverdun,"2014",Electricité,"10201.66","09282",Saverdun,"09","100","24644.33"
Régie municipale d'électricité de Tarascon sur Ariège,"2014",Electricité,"6897.0","09306",Tarascon-sur-Ariège,"09","100","15151.0"
Régie municipale d'électricité de Vicdessos,"2014",Electricité,"2186.0","09334",Val-de-Sos,"09","100","2186.0"
RTE,"2014",Electricité,"0.0","09032",Ax-les-Thermes,"09","100","1530.78"
RTE,"2014",Electricité,"0.0","09122",Foix,"09","100","2205.63"
RTE,"2014",Electricité,"0.0","09240",Quié,"09","100","6408.86"
GRDF,"2014",Gaz,"2485.0","09130",Ganac,"09","200","2485.0"
GRDF,"2014",Gaz,"0.0","09199",Montaut,"09","200","0.0"
GRDF,"2014",Gaz,"7110.0","09207",Montgaillard,"09","200","7110.0"
GRDF,"2014",Gaz,"1355.0","09209",Montjoie-en-Couserans,"09","200","1355.0"
GRDF,"2014",Gaz,"1724.0","09245",Rieux-de-Pelleport,"09","200","1724.0"
GRDF,"2014",Gaz,"634.0","09262",Saint-Jean-d'Aigues-Vives,"09","200","634.0"
GRDF,"2014",Gaz,"2876.0","09264",Saint-Jean-de-Verges,"09","200","19302.0"
GRDF,"2014",Gaz,"15777.0","09282",Saverdun,"09","200","18547.0"
GRDF,"2014",Gaz,"11509.0","09324",Varilhes,"09","200","11509.0"
GRDF,"2014",Gaz,"2670.0","09329",Vernajoul,"09","200","2670.0"
TIGF,"2012",Gaz,"0.0","09331",Le Vernet,"09","200","4965.97"
Régie d'électricité de Saint-Quirc,"2013",Electricité,"647.43","09076",Canté,"09","100","705.5799999999999"
Régie d'électricité de Saint-Quirc,"2013",Electricité,"802.73","09170",Lissac,"09","100","851.72"
Régie municipale d'électricité d'Arignac,"2013",Electricité,"2053.0","09015",Arignac,"09","100","2670.0"
Régie municipale d'électricité de l'Hospitalet Près L'Andorre,"2013",Electricité,"321.0","09139",L'Hospitalet-près-l'Andorre,"09","100","1047.0"
Régie municipale d'électricité de Saverdun,"2013",Electricité,"10918.4","09282",Saverdun,"09","100","24329.519999999997"
Régie municipale d'électricité de Tarascon sur Ariège,"2013",Electricité,"8092.0","09306",Tarascon-sur-Ariège,"09","100","17378.0"
RTE,"2013",Electricité,"0.0","09032",Ax-les-Thermes,"09","100","1475.93"
RTE,"2013",Electricité,"0.0","09122",Foix,"09","100","2161.56"
RTE,"2013",Electricité,"0.0","09240",Quié,"09","100","6899.05"
TIGF,"2014",Gaz,"0.0","09119",Eycheil,"09","200","88176.77"
TIGF,"2014",Gaz,"0.0","09331",Le Vernet,"09","200","4955.36"
Enedis,"2015",Electricité,"696.76","09026",Audressein,"09","100","794.31"
Enedis,"2015",Electricité,"108.11","09031",Axiat,"09","100","108.11"
Enedis,"2015",Electricité,"721.77","09035",Balaguères,"09","100","721.77"
Enedis,"2015",Electricité,"2659.98","09043",La Bastide-sur-l'Hers,"09","100","2819.2200000000003"
Enedis,"2015",Electricité,"1300.51","09050",Benagues,"09","100","1902.6100000000001"
Enedis,"2015",Electricité,"1268.98","09056",Bézac,"09","100","2665.77"
Enedis,"2015",Electricité,"1982.21","09061",Les Bordes-sur-Arize,"09","100","2877.46"
Enedis,"2015",Electricité,"120.36","09069",Buzan,"09","100","120.36"
Enedis,"2015",Electricité,"2015.72","09070",Les Cabannes,"09","100","2775.2200000000003"
Enedis,"2015",Electricité,"80.72","09072",Calzan,"09","100","80.72"
Enedis,"2015",Electricité,"701.86","09077",Capoulet-et-Junac,"09","100","701.86"
Enedis,"2015",Electricité,"326.27","09087",Caussou,"09","100","326.27"
Enedis,"2015",Electricité,"1490.79","09099",Cos,"09","100","1490.79"
Enedis,"2015",Electricité,"2517.26","09105",Daumazan-sur-Arize,"09","100","3273.07"
Enedis,"2015",Electricité,"1035.45","09111",Engomer,"09","100","2815.6800000000003"
Enedis,"2015",Electricité,"358.57","09114",Erp,"09","100","358.57"
Enedis,"2015",Electricité,"450.76","09115",Esclagne,"09","100","509.21"
Enedis,"2015",Electricité,"2238.24","09121",Ferrières-sur-Ariège,"09","100","2990.85"
Enedis,"2015",Electricité,"1000.9","09128",Gajan,"09","100","1000.9"
Enedis,"2015",Electricité,"569.85","09137",Gudas,"09","100","569.85"
Enedis,"2015",Electricité,"123.83","09152",Lapège,"09","100","123.83"
Enedis,"2015",Electricité,"383.46","09159",Lassur,"09","100","383.46"
Enedis,"2015",Electricité,"2309.97","09176",Luzenac,"09","100","2691.5499999999997"
Enedis,"2015",Electricité,"178.15","09178",Malegoude,"09","100","178.15"
Enedis,"2015",Electricité,"167.87","09179",Malléon,"09","100","167.87"
Enedis,"2015",Electricité,"221.95","09186",Méras,"09","100","221.95"
Enedis,"2015",Electricité,"1166.43","09188",Mercus-Garrabet,"09","100","1181.02"
Enedis,"2015",Electricité,"608.17","09203",Montels,"09","100","608.17"
Enedis,"2015",Electricité,"293.56","09212",Montseron,"09","100","293.56"
Enedis,"2015",Electricité,"178.7","09216",Nescus,"09","100","187.85999999999999"
Enedis,"2015",Electricité,"982.87","09221",Ornolac-Ussat-les-Bains,"09","100","1439.43"
Enedis,"2015",Electricité,"120.75","09222",Orus,"09","100","120.75"
Enedis,"2015",Electricité,"430.47","09232",Prades,"09","100","482.12"
Enedis,"2015",Electricité,"128.29","09233",Pradettes,"09","100","128.29"
Enedis,"2015",Electricité,"946.51","09239",Quérigut,"09","100","946.51"
Enedis,"2015",Electricité,"188.03","09242",Raissac,"09","100","311.6"
Enedis,"2015",Electricité,"2263.3","09244",Rieucros,"09","100","2399.61"
Enedis,"2015",Electricité,"1829.31","09246",Rimont,"09","100","1953.36"
Enedis,"2015",Electricité,"306.04","09250",Roquefort-les-Cascades,"09","100","306.04"
Enedis,"2015",Electricité,"570.72","09252",Rouze,"09","100","572.75"
Enedis,"2015",Electricité,"116.75","09263",Saint-Jean-du-Castillonnais,"09","100","116.75"
Enedis,"2015",Electricité,"203.44","09266",Saint-Julien-de-Gras-Capou,"09","100","203.82999999999998"
Enedis,"2015",Electricité,"4397.62","09268",Saint-Lizier,"09","100","13076.45"
Enedis,"2015",Electricité,"233.8","09271",Saint-Michel,"09","100","233.8"
Enedis,"2015",Electricité,"3868.94","09272",Saint-Paul-de-Jarrat,"09","100","12063.550000000001"
Enedis,"2015",Electricité,"1212.04","09274",Saint-Quentin-la-Tour,"09","100","1241.26"
Enedis,"2015",Electricité,"418.66","09281",Sautel,"09","100","418.66"
Enedis,"2015",Electricité,"772.84","09296",Aulos-Sinsat,"09","100","772.84"
Enedis,"2015",Electricité,"1310.11","09301",Soulan,"09","100","1310.11"
Enedis,"2015",Electricité,"1301.05","09303",Surba,"09","100","1368.46"
Enedis,"2015",Electricité,"673.83","09309",Teilhet,"09","100","848.09"
Enedis,"2015",Electricité,"221.94","09310",Thouars-sur-Arize,"09","100","253.19"
Enedis,"2015",Electricité,"574.44","09313",Tourtouse,"09","100","574.44"
Enedis,"2015",Electricité,"927.73","09314",Tourtrol,"09","100","1108.09"
Enedis,"2015",Electricité,"557.24","09318",Unac,"09","100","557.24"
Enedis,"2015",Electricité,"3128.51","09322",Ustou,"09","100","4530.97"
Enedis,"2015",Electricité,"688.2","09327",Ventenac,"09","100","688.2"
Enedis,"2015",Electricité,"1044.08","09328",Verdun,"09","100","1044.08"
Enedis,"2015",Electricité,"1760.86","09329",Vernajoul,"09","100","2582.94"
Enedis,"2015",Electricité,"213.96","09330",Vernaux,"09","100","213.96"
Enedis,"2015",Electricité,"2344.62","09331",Le Vernet,"09","100","3753.14"
Enedis,"2015",Electricité,"7519.37","09332",Verniolle,"09","100","15434.980000000001"
Enedis,"2015",Electricité,"186.27","09335",Villeneuve,"09","100","186.27"
Enedis,"2015",Electricité,"3553.75","09336",Villeneuve-d'Olmes,"09","100","6243.68"
Enedis,"2015",Electricité,"637.1","09340",Vira,"09","100","637.1"
Enedis,"2015",Electricité,"387.33","09341",Viviès,"09","100","387.33"
Enedis,"2015",Electricité,"437.17","09008",Alos,"09","100","437.17"
Enedis,"2015",Electricité,"245.44","09013",Arabaux,"09","100","245.44"
Enedis,"2015",Electricité,"822.17","09016",Arnave,"09","100","822.17"
Enedis,"2015",Electricité,"493.38","09017",Arrien-en-Bethmale,"09","100","493.38"
Enedis,"2015",Electricité,"827.37","09022",Arvigna,"09","100","987.13"
Enedis,"2015",Electricité,"1247.77","09029",Aulus-les-Bains,"09","100","1881.62"
Enedis,"2015",Electricité,"55.61","09034",Balacet,"09","100","55.61"
Enedis,"2015",Electricité,"132.6","09037",Barjac,"09","100","132.6"
Enedis,"2015",Electricité,"268.74","09046",Bédeille,"09","100","268.74"
Enedis,"2015",Electricité,"488.81","09051",Bénaix,"09","100","488.81"
Enedis,"2015",Electricité,"443.58","09055",Bethmale,"09","100","759.9200000000001"
Enedis,"2015",Electricité,"532.31","09067",Brie,"09","100","532.31"
Enedis,"2015",Electricité,"732.83","09074",Camon,"09","100","862.72"
Enedis,"2015",Electricité,"543.42","09080",Carla-de-Roquefort,"09","100","543.42"
Enedis,"2015",Electricité,"510.35","09094",Cérizols,"09","100","517.9200000000001"
Enedis,"2015",Electricité,"3003.79","09103",Crampagna,"09","100","3003.79"
Enedis,"2015",Electricité,"416.3","09109",Durfort,"09","100","416.3"
Enedis,"2015",Electricité,"1744.92","09113",Ercé,"09","100","2013.64"
Enedis,"2015",Electricité,"1387.74","09119",Eycheil,"09","100","1389.94"
Enedis,"2015",Electricité,"398.48","09126",Freychenet,"09","100","398.48"
Enedis,"2015",Electricité,"725.65","09131",Garanou,"09","100","793.38"
Enedis,"2015",Electricité,"493.12","09148",Lacave,"09","100","493.12"
Enedis,"2015",Electricité,"334.17","09163",Lescousse,"09","100","339.94"
Enedis,"2015",Electricité,"7851.18","09167",Lézat-sur-Lèze,"09","100","10890.38"
Enedis,"2015",Electricité,"988.96","09174",Loubières,"09","100","1067.01"
Enedis,"2015",Electricité,"609.28","09177",Madière,"09","100","609.28"
Enedis,"2015",Electricité,"1134.06","09187",Mercenac,"09","100","1134.06"
Enedis,"2015",Electricité,"225.67","09201",Montégut-en-Couserans,"09","100","225.67"
TIGF,"2015",Gaz,"0.0","09119",Eycheil,"09","200","82620.17"
TIGF,"2015",Gaz,"0.0","09282",Saverdun,"09","200","4951.33"
TIGF,"2013",Gaz,"0.0","09119",Eycheil,"09","200","98885.18"
GRDF,"2013",Gaz,"1500.0","09086",Caumont,"09","200","2197.0"
GRDF,"2013",Gaz,"528.0","09106",Dreuilhe,"09","200","528.0"
GRDF,"2013",Gaz,"2381.0","09119",Eycheil,"09","200","2381.0"
GRDF,"2013",Gaz,"7812.0","09157",Laroque-d'Olmes,"09","200","30164.0"
GRDF,"2013",Gaz,"21208.0","09160",Lavelanet,"09","200","26424.0"
GRDF,"2013",Gaz,"707.0","09174",Loubières,"09","200","707.0"
GRDF,"2013",Gaz,"11958.0","09185",Mazères,"09","200","14620.0"
GRDF,"2013",Gaz,"8539.0","09207",Montgaillard,"09","200","8539.0"
GRDF,"2013",Gaz,"1610.0","09209",Montjoie-en-Couserans,"09","200","1610.0"
GRDF,"2013",Gaz,"778.0","09262",Saint-Jean-d'Aigues-Vives,"09","200","778.0"
GRDF,"2013",Gaz,"8396.0","09268",Saint-Lizier,"09","200","21397.0"
GRDF,"2013",Gaz,"2772.0","09273",Saint-Pierre-de-Rivière,"09","200","2772.0"
GRDF,"2013",Gaz,"19473.0","09282",Saverdun,"09","200","22653.0"
GRDF,"2013",Gaz,"6885.0","09289",Lorp-Sentaraille,"09","200","9665.0"
GRDF,"2013",Gaz,"3206.0","09329",Vernajoul,"09","200","3206.0"
GRDF,"2016",Gaz,"1100.0","09050",Benagues,"09","200","2148.0"
GRDF,"2016",Gaz,"1337.0","09086",Caumont,"09","200","1959.0"
GRDF,"2016",Gaz,"2956.0","09104",Dalou,"09","200","2956.0"
GRDF,"2016",Gaz,"3647.0","09121",Ferrières-sur-Ariège,"09","200","4400.0"
GRDF,"2016",Gaz,"2719.0","09130",Ganac,"09","200","2719.0"
GRDF,"2016",Gaz,"7718.0","09207",Montgaillard,"09","200","7718.0"
GRDF,"2016",Gaz,"1415.0","09209",Montjoie-en-Couserans,"09","200","1415.0"
GRDF,"2016",Gaz,"1912.0","09245",Rieux-de-Pelleport,"09","200","1912.0"
GRDF,"2016",Gaz,"663.0","09262",Saint-Jean-d'Aigues-Vives,"09","200","663.0"
GRDF,"2016",Gaz,"3036.0","09264",Saint-Jean-de-Verges,"09","200","19479.0"
GRDF,"2016",Gaz,"7207.0","09268",Saint-Lizier,"09","200","19000.0"
GRDF,"2016",Gaz,"9080.0","09332",Verniolle,"09","200","11166.0"
Régie d'électricité de Saint-Quirc,"2016",Electricité,"769.27","09170",Lissac,"09","100","827.2099999999999"
Régie municipale d'électricité de Mazeres,"2016",Electricité,"9717.73","09185",Mazères,"09","100","12329.24"
Régie municipale d'électricité de Quie,"2016",Electricité,"949.0","09240",Quié,"09","100","1033.0"
Régie municipale d'électricité de Tarascon sur Ariège,"2016",Electricité,"7264.0","09306",Tarascon-sur-Ariège,"09","100","10496.0"
RTE,"2016",Electricité,"0.0","09110",Encourtiech,"09","100","35641.22"
RTE,"2016",Electricité,"0.0","09228",Perles-et-Castelet,"09","100","43057.82"
RTE,"2016",Electricité,"0.0","09225",Pamiers,"09","100","52648.87"
GRDF,"2012",Gaz,"227.0","09066",Brassac,"09","200","227.0"
GRDF,"2012",Gaz,"456.0","09106",Dreuilhe,"09","200","456.0"
GRDF,"2012",Gaz,"2264.0","09119",Eycheil,"09","200","2264.0"
GRDF,"2012",Gaz,"4032.0","09121",Ferrières-sur-Ariège,"09","200","5252.0"
GRDF,"2012",Gaz,"12033.0","09185",Mazères,"09","200","14570.0"
GRDF,"2015",Gaz,"3619.0","09121",Ferrières-sur-Ariège,"09","200","4451.0"
GRDF,"2015",Gaz,"18392.0","09160",Lavelanet,"09","200","22970.0"
GRDF,"2015",Gaz,"10616.0","09185",Mazères,"09","200","13010.0"
GRDF,"2015",Gaz,"1408.0","09209",Montjoie-en-Couserans,"09","200","1408.0"
GRDF,"2015",Gaz,"651.0","09262",Saint-Jean-d'Aigues-Vives,"09","200","651.0"
GRDF,"2015",Gaz,"11352.0","09265",Saint-Jean-du-Falga,"09","200","12793.0"
GRDF,"2015",Gaz,"16457.0","09282",Saverdun,"09","200","19548.0"
Régie d'électricité de Saint-Quirc,"2014",Electricité,"710.25","09170",Lissac,"09","100","760.3"
Régie municipale d'électricité de Dalou,"2014",Electricité,"1434.0","09104",Dalou,"09","100","1457.0"
Régie municipale d'électricité de Mazeres,"2014",Electricité,"10756.0","09185",Mazères,"09","100","21089.0"
Régie municipale d'électricité de Varilhes,"2014",Electricité,"7687.0","09324",Varilhes,"09","100","12958.0"
RTE,"2014",Electricité,"0.0","09110",Encourtiech,"09","100","37500.44"
RTE,"2014",Electricité,"0.0","09188",Mercus-Garrabet,"09","100","6993.61"
RTE,"2014",Electricité,"0.0","09228",Perles-et-Castelet,"09","100","36687.44"
RTE,"2014",Electricité,"0.0","09321",Ussat,"09","100","1014.83"
GRDF,"2013",Gaz,"228.0","09066",Brassac,"09","200","228.0"
GRDF,"2013",Gaz,"994.0","09103",Crampagna,"09","200","994.0"
GRDF,"2013",Gaz,"4094.0","09121",Ferrières-sur-Ariège,"09","200","5285.0"
GRDF,"2013",Gaz,"11139.0","09194",Mirepoix,"09","200","13894.0"
GRDF,"2013",Gaz,"0.0","09199",Montaut,"09","200","0.0"
GRDF,"2013",Gaz,"2077.0","09245",Rieux-de-Pelleport,"09","200","2077.0"
GRDF,"2013",Gaz,"49114.0","09261",Saint-Girons,"09","200","56087.0"
GRDF,"2013",Gaz,"3488.0","09264",Saint-Jean-de-Verges,"09","200","20209.0"
GRDF,"2013",Gaz,"6348.0","09312",La Tour-du-Crieu,"09","200","6348.0"
GRDF,"2013",Gaz,"11170.0","09332",Verniolle,"09","200","13135.0"
GRDF,"2013",Gaz,"2666.0","09336",Villeneuve-d'Olmes,"09","200","13964.0"
Régie municipale d'électricité de l'Hospitalet Près L'Andorre,"2011",Electricité,"276.0","09139",L'Hospitalet-près-l'Andorre,"09","100","934.0"
Régie municipale d'électricité de Mazeres,"2011",Electricité,"9681.0","09185",Mazères,"09","100","21224.0"
Régie municipale d'électricité de Merens les Vals,"2011",Electricité,"815.0","09189",Mérens-les-Vals,"09","100","1063.0"
Régie municipale d'électricité de Varilhes,"2011",Electricité,"9080.0","09324",Varilhes,"09","100","14094.0"
GRDF,"2011",Gaz,"6075.0","09157",Laroque-d'Olmes,"09","200","29723.0"
GRDF,"2011",Gaz,"6576.0","09167",Lézat-sur-Lèze,"09","200","8794.0"
GRDF,"2011",Gaz,"597.0","09174",Loubières,"09","200","597.0"
GRDF,"2011",Gaz,"10476.0","09185",Mazères,"09","200","12762.0"
GRDF,"2011",Gaz,"7254.0","09207",Montgaillard,"09","200","7254.0"
GRDF,"2011",Gaz,"1759.0","09245",Rieux-de-Pelleport,"09","200","1759.0"
GRDF,"2011",Gaz,"5243.0","09272",Saint-Paul-de-Jarrat,"09","200","5321.0"
GRDF,"2011",Gaz,"2324.0","09273",Saint-Pierre-de-Rivière,"09","200","2324.0"
GRDF,"2011",Gaz,"9498.0","09332",Verniolle,"09","200","10976.0"
Régie municipale d'électricité de Dalou,"2012",Electricité,"1796.0","09104",Dalou,"09","100","1992.0"
